image,modal,split,model,prediction_path,image_path,mask_path,image_size,erode_dilate_radius,interior_area,boundary_inner_area,boundary_outer_area,exterior_area,total_fn_pixels,total_fp_pixels,total_error_pixels,interior_FN_pixels,boundary_FN_pixels,boundary_FP_pixels,exterior_FP_pixels,interior_FN,boundary_FN,boundary_FP,exterior_FP,interior_error_ratio,boundary_error_ratio,exterior_error_ratio,boundary_FN_error_ratio,boundary_FP_error_ratio,boundary_fp_fn_balance,Dice,IoU,Boundary_IoU,HD95,MAE,scale,global_hfr,boundary_hfr,boundary_freq_std,boundary_freq_gap,low_dice,low_boundary_iou,high_hd95,high_dice_low_boundary,high_dice_high_hd95
gas_36024,WL,test,unet,experiment_03_baseline_failure_analysis\predictions\unet\WL\test\gas_36024.png,dataset\WL\test\images\gas_36024.jpg,dataset\WL\test\masks\gas_36024.png,256,5,43556,4982,2916,14082,14175,6,14181,10526,3649,6,0,0.2416659013683534,0.73243677238057,0.00205761316872428,0.0,0.7422607714547634,0.25773922854523657,0.0,0.2573161272124674,0.0004231013327691982,0.0016415868673050615,0.8281309118426031,0.7066752764549197,0.1378016629486919,66.80658194649352,0.2172751873731613,0.740631103515625,3.8472234830309136e-05,0.0003183506891278,0.0002309508617537,0.0002346125704873,False,False,False,False,False
gas_36047,WL,test,unet,experiment_03_baseline_failure_analysis\predictions\unet\WL\test\gas_36047.png,dataset\WL\test\images\gas_36047.jpg,dataset\WL\test\masks\gas_36047.png,256,5,50146,5251,2888,7251,10473,730,11203,7936,2537,496,234,0.15825788697004747,0.48314606741573035,0.17174515235457063,0.032271410839884156,0.70838168347764,0.27073105418191556,0.020887262340444523,0.22645719896456307,0.0442738552173525,0.1635344543356413,0.8885470527404343,0.7994463957572515,0.2078895001755823,83.05657121843265,0.1718351393938064,0.8452911376953125,6.839362592362838e-05,0.0003645884502098,0.0003231072484024,0.0003361687123542,False,False,False,False,True
gas_36096,WL,test,unet,experiment_03_baseline_failure_analysis\predictions\unet\WL\test\gas_36096.png,dataset\WL\test\images\gas_36096.jpg,dataset\WL\test\masks\gas_36096.png,256,5,21877,3883,2975,36801,9994,3761,13755,7481,2513,1120,2641,0.34195730676052477,0.6471800154519701,0.3764705882352941,0.07176435422950464,0.5438749545619774,0.2641221374045801,0.1920029080334424,0.1826972010178117,0.08142493638676845,0.30828516377649323,0.6965670308131323,0.5344095532950022,0.0557728523830218,35.97351367704109,0.2098014950752258,0.39306640625,7.094462920655848e-05,0.0003725680495139,0.0006096955916294,0.0001751934669454,False,True,False,False,False
gas_36113,WL,test,unet,experiment_03_baseline_failure_analysis\predictions\unet\WL\test\gas_36113.png,dataset\WL\test\images\gas_36113.jpg,dataset\WL\test\masks\gas_36113.png,256,5,58422,4740,1148,1226,30808,0,30808,27002,3806,0,0,0.46218890144123786,0.8029535864978903,0.0,0.0,0.8764606595689431,0.12353934043105687,0.0,0.12353934043105687,0.0,0.0,0.6792277528043832,0.5142656156249353,0.0636745522883042,84.0,0.4678930044174194,0.963775634765625,4.703468958186295e-05,0.000450062663356,0.0003443220394507,0.0010708631863301,False,True,False,False,False
gas_36123,WL,test,unet,experiment_03_baseline_failure_analysis\predictions\unet\WL\test\gas_36123.png,dataset\WL\test\images\gas_36123.jpg,dataset\WL\test\masks\gas_36123.png,256,5,44288,4689,2491,14068,14079,7557,21636,11192,2887,951,6606,0.25270953757225434,0.6156963105139689,0.3817743877960658,0.4695763434745522,0.5172860048068034,0.17738953595858753,0.305324459234609,0.13343501571454983,0.04395452024403772,0.2477853048462741,0.762646025534832,0.6163523464370628,0.087670244430414,56.78288685449562,0.3312340676784515,0.7473297119140625,2.7489817003318108e-05,0.0002945068072767,0.0003597891532027,0.0003497262173953,False,True,False,False,False
gas_36127,WL,test,unet,experiment_03_baseline_failure_analysis\predictions\unet\WL\test\gas_36127.png,dataset\WL\test\images\gas_36127.jpg,dataset\WL\test\masks\gas_36127.png,256,5,24611,3653,2468,34804,5237,47,5284,2469,2768,47,0,0.10032099467717687,0.757733369833014,0.019043760129659644,0.0,0.46725965177895534,0.5327403482210447,0.0,0.5238455715367146,0.008894776684330053,0.01669626998223801,0.8962482513035737,0.8120016592155598,0.1603883495145631,31.12233576198412,0.0812938436865806,0.4312744140625,6.876155111776326e-05,0.0002151327684817,0.00026853332339,0.0001552002177937,False,False,False,False,False
gas_36140,WL,test,unet,experiment_03_baseline_failure_analysis\predictions\unet\WL\test\gas_36140.png,dataset\WL\test\images\gas_36140.jpg,dataset\WL\test\masks\gas_36140.png,256,5,44322,4705,1988,14521,22672,4,22676,19106,3566,4,0,0.43107260502684897,0.7579171094580234,0.002012072434607646,0.0,0.8425648262480155,0.1574351737519845,0.0,0.15725877579820075,0.0001763979537837361,0.0011204481792717086,0.6989150403826823,0.5371786332756094,0.1141927083333333,84.17807875867427,0.3462212979793548,0.7480926513671875,0.0001523743942275,0.0004439373733423,0.0003910262544957,0.0002080660026458,False,False,False,False,False
gas_36151,WL,test,unet,experiment_03_baseline_failure_analysis\predictions\unet\WL\test\gas_36151.png,dataset\WL\test\images\gas_36151.jpg,dataset\WL\test\masks\gas_36151.png,256,5,28532,4025,2473,30506,9590,440,10030,5956,3634,104,336,0.20874807233982898,0.9028571428571428,0.04205418520016175,0.01101422670949977,0.5938185443668993,0.37268195413758726,0.03349950149551346,0.3623130608175474,0.01036889332003988,0.027822364901016586,0.8206204805225099,0.6958069620253164,0.0697885588273446,43.26661530556788,0.1532605290412902,0.4967803955078125,2.2575107863734657e-05,0.000249900788207,0.0003182610537339,0.0002544012451132,False,True,False,False,False
gas_36166,WL,test,unet,experiment_03_baseline_failure_analysis\predictions\unet\WL\test\gas_36166.png,dataset\WL\test\images\gas_36166.jpg,dataset\WL\test\masks\gas_36166.png,256,5,41890,5813,3131,14702,7493,317,7810,4128,3365,305,12,0.098543805204106,0.5788749354894203,0.09741296710316193,0.0008162154808869542,0.5285531370038412,0.469910371318822,0.0015364916773367477,0.43085787451984636,0.03905249679897567,0.08310626702997276,0.912117039077192,0.83843305929112,0.2384114756275734,22.0,0.1182836443185806,0.7278900146484375,7.08464220318813e-05,0.0003040501501556,0.0003181181591855,0.0004195692720836,False,False,False,False,False
gas_36222,WL,test,unet,experiment_03_baseline_failure_analysis\predictions\unet\WL\test\gas_36222.png,dataset\WL\test\images\gas_36222.jpg,dataset\WL\test\masks\gas_36222.png,256,5,58560,4702,1045,1229,16899,104,17003,14114,2785,104,0,0.24101775956284152,0.5923011484474692,0.09952153110047847,0.0,0.8300888078574369,0.1699111921425631,0.0,0.16379462447803328,0.006116567664529789,0.035998615437867774,0.8450278478602371,0.7316434827408552,0.2033237239274207,65.39999999999986,0.2595264613628387,0.965301513671875,6.98477900197147e-05,0.0005269254326346,0.0005314633312678,0.0020591837383734,False,False,False,False,False
gas_36235,WL,test,unet,experiment_03_baseline_failure_analysis\predictions\unet\WL\test\gas_36235.png,dataset\WL\test\images\gas_36235.jpg,dataset\WL\test\masks\gas_36235.png,256,5,48563,5548,3982,7443,9984,1191,11175,7331,2653,1073,118,0.1509585486893314,0.47819033886085077,0.26946258161727776,0.015853822383447534,0.6560178970917226,0.3334228187919463,0.010559284116331096,0.2374049217002237,0.09601789709172259,0.28797638217928073,0.8879457598612461,0.7984734267552047,0.2290489913544668,39.0,0.1699617356061935,0.8256683349609375,5.9841784782978727e-05,0.0004573582649711,0.0003979793081917,0.0005253101832684,False,False,False,False,False
gas_36306,WL,test,unet,experiment_03_baseline_failure_analysis\predictions\unet\WL\test\gas_36306.png,dataset\WL\test\images\gas_36306.jpg,dataset\WL\test\masks\gas_36306.png,256,5,25555,3616,3460,32905,5311,1136,6447,3025,2286,480,656,0.11837213852475054,0.6321902654867256,0.13872832369942195,0.019936179911867496,0.46921048549713046,0.4290367612843183,0.10175275321855126,0.3545835272219637,0.07445323406235459,0.1735357917570499,0.8808170343963773,0.7870179063360881,0.1612007405448294,34.00514594618647,0.0986128821969032,0.4451141357421875,0.000112470797205,0.0002942184880194,0.0002640583593532,6.701244073967333e-05,False,False,False,False,False
gas_36351,WL,test,unet,experiment_03_baseline_failure_analysis\predictions\unet\WL\test\gas_36351.png,dataset\WL\test\images\gas_36351.jpg,dataset\WL\test\masks\gas_36351.png,256,5,29154,5421,3238,27723,8567,1145,9712,5973,2594,558,587,0.2048775468203334,0.4785095000922339,0.17232859789993824,0.021173754644158282,0.6150123558484349,0.3245469522240527,0.060440691927512356,0.26709225700164746,0.057454695222405275,0.17703045685279187,0.8428613806839853,0.7284013916865043,0.319935170178282,61.58488714042463,0.1477997452020645,0.5275726318359375,6.83682938862702e-05,0.0005162051705435,0.0003289626926921,0.0004657720951405,False,False,False,False,False
gas_36362,WL,test,unet,experiment_03_baseline_failure_analysis\predictions\unet\WL\test\gas_36362.png,dataset\WL\test\images\gas_36362.jpg,dataset\WL\test\masks\gas_36362.png,256,5,22337,3278,3289,36632,3614,2594,6208,1823,1791,710,1884,0.0816134664458074,0.5463697376449055,0.21587108543630282,0.0514304433282376,0.29365335051546393,0.4028672680412371,0.30347938144329895,0.28849871134020616,0.11436855670103092,0.2838864454218313,0.8770581208123409,0.781036077705828,0.1833704528582034,29.643644649600446,0.0943478941917419,0.3908538818359375,0.0001217464693077,0.0004606905984674,0.0004367489423107,0.0001199743848788,False,False,False,False,False
gas_36385,WL,test,unet,experiment_03_baseline_failure_analysis\predictions\unet\WL\test\gas_36385.png,dataset\WL\test\images\gas_36385.jpg,dataset\WL\test\masks\gas_36385.png,256,5,25447,4788,3958,31343,6352,2557,8909,4232,2120,1147,1410,0.16630644083781979,0.4427736006683375,0.28979282465891865,0.044986121303002266,0.47502525535974854,0.3667078235492199,0.15826692109103155,0.23796161185318218,0.12874621169603773,0.35108662381389655,0.8425149700598802,0.727884117951371,0.1881693648816936,75.02666192761077,0.1362802982330322,0.4613494873046875,5.164028560164828e-05,0.0002897878692313,0.0002491348300925,0.0001125764313785,False,False,False,False,False
gas_36398,WL,test,unet,experiment_03_baseline_failure_analysis\predictions\unet\WL\test\gas_36398.png,dataset\WL\test\images\gas_36398.jpg,dataset\WL\test\masks\gas_36398.png,256,5,11035,2426,2578,49497,1048,4970,6018,340,708,1039,3931,0.030811055731762575,0.29183841714756803,0.4030256012412723,0.07941895468412227,0.05649717514124294,0.2902957793286806,0.6532070455300765,0.11764705882352941,0.1726487205051512,0.594733829421866,0.8047066790823669,0.673229461756374,0.1829624634749382,42.37924020083418,0.0919563174247741,0.2053985595703125,4.789438626765124e-05,0.0001359327788985,0.0001238727975523,1.4028904146030363e-06,False,False,False,False,False
gas_36455,WL,test,unet,experiment_03_baseline_failure_analysis\predictions\unet\WL\test\gas_36455.png,dataset\WL\test\images\gas_36455.jpg,dataset\WL\test\masks\gas_36455.png,256,5,46790,4393,2492,11861,4009,3663,7672,1902,2107,1076,2587,0.04064971147681128,0.4796266788071933,0.4317817014446228,0.2181097715201079,0.24791449426485923,0.41488529718456724,0.33720020855057353,0.27463503649635035,0.1402502606882169,0.3380458686773484,0.9250156884341022,0.8604922681026472,0.1765936896329684,25.733152592142943,0.1166892573237419,0.7809906005859375,2.833829058555813e-05,0.0003191127170068,0.00040511905658,0.0004113294126954,False,False,False,False,False
gas_36544,WL,test,unet,experiment_03_baseline_failure_analysis\predictions\unet\WL\test\gas_36544.png,dataset\WL\test\images\gas_36544.jpg,dataset\WL\test\masks\gas_36544.png,256,5,43117,4959,3546,13914,6275,402,6677,4036,2239,392,10,0.09360577034580328,0.45150231901593063,0.11054709531866892,0.0007187005893344833,0.6044630822225551,0.39403923917927214,0.0014976785981728321,0.33533023813089713,0.058709001048375016,0.14899277841125047,0.9264373805801632,0.8629560715152496,0.3846546444368833,49.00085811567663,0.1012834832072258,0.73358154296875,2.266603822276518e-05,0.0004281482627598,0.0003650286462252,0.0005505107320073,False,False,False,False,False
gas_36574,WL,test,unet,experiment_03_baseline_failure_analysis\predictions\unet\WL\test\gas_36574.png,dataset\WL\test\images\gas_36574.jpg,dataset\WL\test\masks\gas_36574.png,256,5,39064,3972,3065,19435,1132,6872,8004,356,776,1864,5008,0.009113250051198033,0.19536757301107754,0.6081566068515497,0.2576794443015179,0.04447776111944028,0.32983508245877063,0.6256871564217891,0.09695152423788106,0.23288355822088955,0.706060606060606,0.9133284984997796,0.8404826088094428,0.2181164159581425,30.38660569111671,0.121472418308258,0.65667724609375,8.259130994176623e-05,0.0002842581197458,0.0003254187838361,0.0001034062034536,False,False,False,False,False
gas_36602,WL,test,unet,experiment_03_baseline_failure_analysis\predictions\unet\WL\test\gas_36602.png,dataset\WL\test\images\gas_36602.jpg,dataset\WL\test\masks\gas_36602.png,256,5,47748,4619,2834,10335,2320,51,2371,448,1872,51,0,0.009382591941023708,0.40528252868586273,0.01799576570218772,0.0,0.18894981020666385,0.8110501897933361,0.0,0.7895402783635597,0.021509911429776464,0.0265210608424337,0.9766588055325388,0.9543823807862872,0.4679743795036029,9.26243179224564,0.0364915505051612,0.7990570068359375,5.188227023198362e-05,0.0003702281247364,0.0002626937131723,0.0004732236121231,False,False,False,False,False
gas_36683,WL,test,unet,experiment_03_baseline_failure_analysis\predictions\unet\WL\test\gas_36683.png,dataset\WL\test\images\gas_36683.jpg,dataset\WL\test\masks\gas_36683.png,256,5,15996,3290,2786,43464,147,8000,8147,0,147,1992,6008,0.0,0.04468085106382979,0.7150035893754487,0.13822933922326522,0.0,0.26255063213452806,0.737449367865472,0.018043451577267704,0.24450718055726034,0.9312762973352033,0.8235128594743655,0.6999760822769673,0.2023503488799118,44.77669275246159,0.125,0.294281005859375,1.1319274057401438e-05,4.152830251134448e-05,4.4893850539486726e-05,2.2237937220261127e-05,False,False,False,False,False
gas_36731,WL,test,unet,experiment_03_baseline_failure_analysis\predictions\unet\WL\test\gas_36731.png,dataset\WL\test\images\gas_36731.jpg,dataset\WL\test\masks\gas_36731.png,256,5,8932,2489,2671,51444,363,4848,5211,46,317,1624,3224,0.005150022391401702,0.1273603856970671,0.6080119805316361,0.06267008786253013,0.008827480330071004,0.3724812895797352,0.6186912300901938,0.06083285357896757,0.3116484360007676,0.8366821226172076,0.8092551869203557,0.6796210052995022,0.1780705482362941,27.6223832750078,0.0795200914144516,0.1742706298828125,3.0276048239046112e-05,0.0001144506357486,5.653530225377486e-05,5.918507729593778e-05,False,False,False,False,False
gas_36739,WL,test,unet,experiment_03_baseline_failure_analysis\predictions\unet\WL\test\gas_36739.png,dataset\WL\test\images\gas_36739.jpg,dataset\WL\test\masks\gas_36739.png,256,5,27952,4258,3961,29365,1869,11130,12999,855,1014,2573,8557,0.030588151116199197,0.23813997181775481,0.6495834385256248,0.2914013281116976,0.06577429033002538,0.27594430340795445,0.6582814062620201,0.07800600046157397,0.19793830294638048,0.7173125174240312,0.8239655202993916,0.7006304105209181,0.1118101979289553,39.45883931389772,0.1978037357330322,0.491485595703125,4.710906113503517e-05,0.0002002002950733,0.0003039350659235,0.0001268850962208,False,False,False,False,False
gas_36742,WL,test,unet,experiment_03_baseline_failure_analysis\predictions\unet\WL\test\gas_36742.png,dataset\WL\test\images\gas_36742.jpg,dataset\WL\test\masks\gas_36742.png,256,5,19937,3172,2164,40263,6636,14260,20896,4800,1836,1279,12981,0.24075838892511411,0.5788146279949559,0.5910351201478743,0.3224051859026898,0.22970903522205208,0.14907159264931089,0.6212193721286371,0.08786370597243491,0.061207886676875954,0.41059390048154093,0.6127274048593784,0.4416777257805406,0.026503164556962,67.42403010096677,0.3186184763908386,0.3526153564453125,1.2506630626707496e-05,0.000139160486676,0.0002313665571288,0.0001197090194621,False,True,False,False,False
gas_36750,WL,test,unet,experiment_03_baseline_failure_analysis\predictions\unet\WL\test\gas_36750.png,dataset\WL\test\images\gas_36750.jpg,dataset\WL\test\masks\gas_36750.png,256,5,18690,3367,2513,40966,4822,1263,6085,3257,1565,852,411,0.17426431246655966,0.4648054648054648,0.33903700756068444,0.010032710052238441,0.5352506162695152,0.3972062448644207,0.0675431388660641,0.257189811010682,0.14001643385373871,0.35250310302027305,0.8500274202393625,0.7391719030520646,0.186181216383947,37.22766025919,0.0926538556814193,0.3365631103515625,1.234011784829442e-05,0.000346887187987,0.0003172712654287,0.0002648279087404,False,False,False,False,False
gas_36752,WL,test,unet,experiment_03_baseline_failure_analysis\predictions\unet\WL\test\gas_36752.png,dataset\WL\test\images\gas_36752.jpg,dataset\WL\test\masks\gas_36752.png,256,5,2325,1412,1555,60244,199,16296,16495,9,190,1186,15110,0.003870967741935484,0.13456090651558072,0.7627009646302251,0.25081335900670604,0.0005456198848135798,0.08341921794483177,0.9160351621703546,0.011518642012731131,0.07190057593210064,0.8619186046511628,0.3014001881675798,0.1774403753421086,0.0339798044558422,94.0,0.2515744566917419,0.0570220947265625,9.2398983482694e-05,8.510687371815429e-05,9.987307347101252e-05,2.165327304735715e-05,True,True,False,False,False
gas_36755,WL,test,unet,experiment_03_baseline_failure_analysis\predictions\unet\WL\test\gas_36755.png,dataset\WL\test\images\gas_36755.jpg,dataset\WL\test\masks\gas_36755.png,256,5,5335,2150,2135,55916,239,11397,11636,59,180,1925,9472,0.01105904404873477,0.08372093023255814,0.9016393442622951,0.16939695257171472,0.005070470952217257,0.18090409075283603,0.8140254382949467,0.015469233413544173,0.16543485733929186,0.9144893111638955,0.5575371126830726,0.3865174747893355,0.0316869979172865,80.0,0.1770168989896774,0.1142120361328125,0.0002353496056532,0.0006471549800422,0.0008399583842746,0.0002434641502695,False,True,False,False,False
gas_36771,WL,test,unet,experiment_03_baseline_failure_analysis\predictions\unet\WL\test\gas_36771.png,dataset\WL\test\images\gas_36771.jpg,dataset\WL\test\masks\gas_36771.png,256,5,36616,4352,3566,21002,5341,3495,8836,3282,2059,812,2683,0.08963294734542276,0.47311580882352944,0.22770611329220414,0.12774973812017903,0.37143503847894976,0.32492077863286556,0.3036441828881847,0.23302399275690358,0.09189678587596198,0.2828282828282828,0.8888635177453027,0.7999588996858762,0.2019363762102351,33.01968517224112,0.1358019709587097,0.6251220703125,3.937616043831218e-05,0.0002670564495277,0.0002149523271942,0.0002252714904513,False,False,False,False,False
