image,modal,model,frequency_metric,frequency_group,scale,global_hfr,boundary_hfr,boundary_freq_std,boundary_freq_gap,Dice,IoU,Boundary_IoU,HD95,MAE
gas_27280,WL,unet,boundary_freq_gap,high,0.1006011962890625,0.0002266543804583,0.0005504525501509,0.0004021875275648,0.0003763092361562,0.4448679312178691,0.2860644058136221,0.1014578408195429,157.89110170491944,0.2496412694454193
gas_27329,WL,unet,boundary_freq_gap,mid,0.0932464599609375,5.338777815659148e-05,0.0002767425068584,0.0002013105429018,9.20271397773596e-05,0.8415044910179641,0.7263769988693265,0.1678345011678345,14.0,0.0337611623108387
gas_27365,WL,unet,boundary_freq_gap,low,0.4962921142578125,5.5050706030311685e-05,0.0002061310037289,0.0002864398121914,4.461881566502414e-05,0.2791532856797541,0.1622185656379179,0.0015969802555168,75.85539505363145,0.4160355627536773
gas_27376,WL,unet,boundary_freq_gap,high,0.096099853515625,0.000142809387469,0.0005131714697794,0.00074837592178,0.0006585234480383,0.5299102061464525,0.360461114934618,0.0823507392850458,115.13816272052895,0.1481584757566452
gas_27386,WL,unet,boundary_freq_gap,low,0.08392333984375,5.072209277203683e-05,5.303518882821391e-05,2.420782664968344e-05,1.0152142132480658e-05,0.4992459510851747,0.3326634044040545,0.0433452320244773,76.15773105863909,0.1522042453289032
gas_27429,WL,unet,boundary_freq_gap,high,0.76800537109375,0.0001989735668909,0.0004982036376456,0.0004910106670423,0.0006047808426243,0.6624665903016419,0.4952897516414501,0.1191726854891661,86.50201865200444,0.3875956535339355
gas_27442,WL,unet,boundary_freq_gap,mid,0.209869384765625,0.0001141021890769,0.0003099525159056,0.0004286912817272,0.0001685246619208,0.6086282922178524,0.4374304068522484,0.078142484147706,33.13608305156178,0.1308992356061935
gas_27450,WL,unet,boundary_freq_gap,low,0.136932373046875,9.104629573331492e-05,0.000100175775931,3.184655966264134e-05,2.1649459052626023e-05,0.7793064096874406,0.6384127973408122,0.1497212636049907,34.0,0.0693757981061935
gas_27456,WL,unet,boundary_freq_gap,mid,0.318695068359375,5.36937000054508e-05,0.0002962935243342,0.0003121897269315,0.0001161532754544,0.6569950360064322,0.4891977718777656,0.0253065073876139,53.35962754547359,0.1955516636371612
gas_27516,WL,unet,boundary_freq_gap,mid,0.221160888671875,9.348775886214511e-05,0.0002728894768948,0.0003133902426324,0.0001542888890039,0.7139525312114144,0.5551525496052913,0.1122413793103448,68.0,0.1246611922979354
gas_27519,WL,unet,boundary_freq_gap,low,0.2986602783203125,8.943834048198749e-05,0.0001421467601147,0.0001000536549,4.832485735180124e-05,0.5175542406311637,0.3491218733368813,0.0539361491175887,48.0,0.1949936151504516
gas_27568,WL,unet,boundary_freq_gap,mid,0.16241455078125,0.0001430167651904,0.0002077473893549,0.0002049240634452,0.0001000607527595,0.799533629672812,0.6660191817409251,0.0870958345470434,22.422018678583377,0.0548270083963871
gas_27582,WL,unet,boundary_freq_gap,low,0.08087158203125,1.4715324954645891e-05,2.0608845823048225e-05,8.446436448026723e-06,1.0442987276137754e-05,0.6270500101235068,0.4567172983335791,0.1507798960138648,99.20181449953424,0.0734215527772903
gas_27596,WL,unet,boundary_freq_gap,low,0.1181640625,1.7021702830186013e-05,6.378073212988305e-05,7.932143268524788e-05,3.286804388162351e-05,0.4901575907128035,0.324641557090855,0.108098204470502,129.03003499033295,0.1811822354793548
gas_27605,WL,unet,boundary_freq_gap,low,0.069580078125,0.0001282432830744,0.0001325964253467,8.180851040975647e-05,1.361381493274766e-05,0.4871621112868007,0.3220187139159864,0.1070724147647224,71.40028011149536,0.1357421875
gas_27629,WL,unet,boundary_freq_gap,high,0.6125946044921875,7.819467289586407e-05,0.0003086858448396,0.0003684282159584,0.0002449077908196,0.8928982599256603,0.8065187033900822,0.1532163742690058,25.945133506547982,0.1297831684350967
gas_27632,WL,unet,boundary_freq_gap,mid,0.368927001953125,0.0001001102458393,0.0003371872479892,0.0004163662435959,0.0001160861125377,0.8358418510614399,0.7179796420473732,0.0765569218564061,25.495097567963924,0.1165098845958709
gas_27702,WL,unet,boundary_freq_gap,low,0.077392578125,7.475515548107377e-05,0.0001375120313263,0.0001376227441897,2.096763791560504e-05,0.7841399933547458,0.6449262160685006,0.1278399457443201,16.04521393508875,0.0388432703912258
gas_27728,WL,unet,boundary_freq_gap,low,0.3471221923828125,0.0001680711959633,0.0001475710480128,4.011860665379198e-05,7.973309862585525e-05,0.914050150327,0.8417056741637173,0.194824016563147,14.800259050713178,0.0552654638886451
gas_27762,WL,unet,boundary_freq_gap,high,0.3483428955078125,0.0001001616568476,0.0004077400308577,0.0003438901538671,0.0004705438084477,0.7124378810841293,0.5533231139822621,0.1280403057678943,121.0,0.1626076251268386
gas_27791,WL,unet,boundary_freq_gap,low,0.094512939453125,7.099909743817026e-05,3.4457140196727815e-05,8.529227080603618e-06,1.1573349792329988e-05,0.4063435068821065,0.2549755914382275,0.0100204964700523,83.74365647617735,0.2767857015132904
gas_27798,WL,unet,boundary_freq_gap,low,0.2010345458984375,2.1364489587814687e-05,9.845549418243234e-05,0.0001296505821275,6.309451251705175e-05,0.6142421723469105,0.4432536191314085,0.1319196428571428,40.26155211618535,0.1387316584587097
gas_27ca94691328ecd6,WL,unet,boundary_freq_gap,low,0.3185272216796875,0.0002235046158918,0.0001379995484891,0.0001072313518204,5.712384685884804e-05,0.8535511363636363,0.7445174080039648,0.1425932146456164,25.0,0.0821906924247741
gas_2c5242c3a74d64a1,WL,unet,boundary_freq_gap,high,0.3731842041015625,0.0003309755709125,0.001304315235315,0.0021777751058212,0.0008116907999321,0.8278626910548734,0.7062847370671227,0.0451538682772505,22.0,0.1232262402772903
gas_2eb428a22f35fa91,WL,unet,boundary_freq_gap,mid,0.17083740234375,0.0001978346924617,0.0004758026680163,0.000409960893112,9.59687912015718e-05,0.6909484992696603,0.5278237707868404,0.1207576953433307,59.09017597381476,0.1307198703289032
gas_307232f62fc12423,WL,unet,boundary_freq_gap,high,0.157012939453125,0.0001010852193725,0.0003919163532071,0.0004845260860081,0.0004762910047126,0.6399642644431209,0.4705495949200788,0.0334586466165413,38.52915562689539,0.1445711106061935
gas_32209,WL,unet,boundary_freq_gap,high,0.16070556640625,0.0001558503174035,0.0003681673891034,0.0001720192410423,0.0003131018703871,0.9742789361967786,0.9498478393183202,0.6234954260953298,3.0,0.0082110967487096
gas_32237,WL,unet,boundary_freq_gap,mid,0.15228271484375,7.077163516106107e-05,0.0003698454526376,0.0002679671712193,0.0001341249119991,0.4467838516515356,0.2876507897027733,0.0863514154673414,100.48961722390672,0.2283163219690323
gas_32272,WL,unet,boundary_freq_gap,mid,0.2651824951171875,7.89620458493372e-05,0.0003802523765718,0.0002722760472106,0.0001029607871575,0.8187737041719343,0.6931556697169156,0.1352742480295962,33.02647267862342,0.1142777428030967
gas_32323,WL,unet,boundary_freq_gap,high,0.8383331298828125,7.835613850568975e-05,0.000386530746524,0.0004803579649409,0.0009460304751953,0.8259984381972334,0.7035752464663262,0.1901692183722804,66.03446059301244,0.2486846297979354
gas_32347,WL,unet,boundary_freq_gap,high,0.4252777099609375,2.9591531298493104e-05,0.0003488681265196,0.0004366137489119,0.0004468898634652,0.822945905436708,0.6991572513428412,0.2730102267674522,25.218033121771064,0.1294842213392257
gas_32385,WL,unet,boundary_freq_gap,high,0.400970458984375,0.0002074505830029,0.0003682057917215,0.0006304854980278,0.0010450000321065,0.9194427932701006,0.8508969146137287,0.2452299955627865,29.0,0.0621213316917419
gas_32390,WL,unet,boundary_freq_gap,mid,0.4651336669921875,2.7891745677370224e-05,0.0001783865374906,0.0001576263829138,0.0001715078577288,0.7795099332453931,0.6386860118560246,0.1290822253775655,60.01999491202986,0.2198660671710968
gas_32435,WL,unet,boundary_freq_gap,low,0.480072021484375,5.692230471721789e-05,6.872769310757387e-05,6.062311632210383e-05,3.66447972725724e-05,0.8191760403487183,0.6937325700865992,0.0933383047477007,31.603788684087828,0.2079280912876129
gas_32511,WL,unet,boundary_freq_gap,mid,0.2499847412109375,6.176239599196797e-05,0.0001675815834202,0.000194057099011,0.0001687098582807,0.6097032831977527,0.438541842060953,0.0667048382479244,89.1619264850112,0.2658242881298065
gas_32539,WL,unet,boundary_freq_gap,mid,0.4855194091796875,3.740610703146036e-05,0.000144721181382,0.0001157803288241,0.0001555771971055,0.8338109896330892,0.7149878640776699,0.1036298453954739,34.97626765016312,0.1872209757566452
gas_32638,WL,unet,boundary_freq_gap,low,0.1566162109375,5.059552399690684e-05,0.0001377537597529,7.88925473368393e-05,2.305992265279219e-05,0.8765978367748279,0.7803063457330416,0.2123406720741599,22.995567434115017,0.0400191321969032
gas_32649,WL,unet,boundary_freq_gap,high,0.4580230712890625,1.3726746806691315e-05,0.0002648864658884,0.0002407896557032,0.0003074707513614,0.6834945586457074,0.5191733639494833,0.05330053300533,49.64876634922564,0.2503986060619354
gas_32725,WL,unet,boundary_freq_gap,high,0.1517486572265625,7.469954890081179e-05,0.0002662770513385,0.0002102794110506,0.0003001504266568,0.6770361619741418,0.5117571187617819,0.0302619692863595,35.34119409414458,0.0980747789144516
gas_32760,WL,unet,boundary_freq_gap,mid,0.4214019775390625,2.5834823798432577e-05,0.0001374516407157,0.0001174861145489,0.0001321368559719,0.9384752167148256,0.884082248000335,0.257052046086611,12.75925262676098,0.0551658160984516
gas_32765,WL,unet,boundary_freq_gap,mid,0.3408966064453125,5.2381570555211264e-05,0.0005651656250567,0.0004380003740815,0.0001897406270215,0.8137433169593182,0.6859757492564631,0.1314113308749581,46.2082010694788,0.1367785334587097
gas_32778,WL,unet,boundary_freq_gap,high,0.423431396484375,3.74336108292032e-05,0.0004213708993793,0.0003867094384363,0.0002647190855316,0.8832061937834453,0.7908408775793165,0.174679728711379,77.37437811780444,0.1022201851010322
gas_32783,WL,unet,boundary_freq_gap,high,0.6319122314453125,7.30027629972438e-05,0.0003934909656484,0.0003322132517314,0.0002986926006352,0.9260371517027864,0.8622618121018191,0.1717378232110643,23.210971931921307,0.095224805176258
gas_32826,WL,unet,boundary_freq_gap,mid,0.3961029052734375,4.020446536484415e-05,0.0003751803670545,0.0004067164427027,0.0002016070720995,0.7825674098399573,0.6428014299642509,0.097909658817876,71.11434447937762,0.2190489470958709
gas_32862,WL,unet,boundary_freq_gap,high,0.402557373046875,3.196118417757895e-05,0.0002656583907794,0.0003928019817177,0.0002458784366569,0.7877494665495167,0.6498239801201077,0.1790552275095519,49.64876634922564,0.1685068607330322
gas_32894,WL,unet,boundary_freq_gap,low,0.59136962890625,0.000107036723397,0.0001430528900616,0.0001263479840397,7.414956842563799e-05,0.9435701214440192,0.8931687190954616,0.3012736056214317,36.0,0.0676020383834838
gas_32903,WL,unet,boundary_freq_gap,high,0.8581085205078125,3.4682727992918976e-05,0.0006413167667323,0.0005173847268037,0.0008564842670852,0.9329018232126092,0.8742417928415984,0.3081808558899138,33.87103034926446,0.1082589253783226
gas_32922,WL,unet,boundary_freq_gap,mid,0.7117919921875,4.148150951425536e-05,0.0003728602082469,0.000313445789425,0.000237478498004,0.9197487369383686,0.8514211169090707,0.2906580293215138,37.030322571321456,0.1066844686865806
gas_32934,WL,unet,boundary_freq_gap,mid,0.5482177734375,2.817744956459646e-05,0.0001146486407475,9.377259611594324e-05,9.609012193239132e-05,0.9010429916051896,0.8199074074074074,0.1175345086784201,27.796581199410056,0.116290658712387
gas_33027,WL,unet,boundary_freq_gap,mid,0.3787841796875,6.526407536169775e-05,0.0002695756696933,0.0002388945088732,9.31125096902077e-05,0.7570791661645981,0.6091129423170141,0.1688483600529489,70.03570517957252,0.2410714328289032
gas_33057,WL,unet,boundary_freq_gap,high,0.8188629150390625,1.67349556226574e-05,0.0004382887955248,0.0005086766402129,0.0007653319202111,0.6376072837819164,0.4680054995830234,0.065070770399924,74.16872656315464,0.470404177904129
gas_33083,WL,unet,boundary_freq_gap,low,0.0970001220703125,4.598999680385455e-05,0.0001392152092578,0.0001840852062472,6.349204772063892e-05,0.5740322124894038,0.4025562270880808,0.169414953693246,151.92859992316568,0.1201769784092903
gas_33143,WL,unet,boundary_freq_gap,high,0.19342041015625,0.0001251393309602,0.0005792815703634,0.0005776254415905,0.0002631786034435,0.7731288859800851,0.6301630848955951,0.1847960444993819,99.20181449953424,0.0967195481061935
gas_33164,WL,unet,boundary_freq_gap,mid,0.518890380859375,7.649314193011813e-05,0.0002525504566557,0.0002834126652407,0.0001555296443398,0.8602323708731163,0.7547436415018167,0.262635516872805,44.49938914354479,0.1452885866165161
gas_33190,WL,unet,boundary_freq_gap,mid,0.252471923828125,6.59521254921241e-05,0.0002552360303921,0.0002381578959978,0.0001154182778933,0.8675014660733381,0.7660067011879379,0.2054571370392995,26.840950468075565,0.076550543308258
gas_33203,WL,unet,boundary_freq_gap,low,0.279205322265625,2.752833731994711e-05,0.0001666654844911,0.0001069546934229,4.635285334378381e-05,0.774697075526132,0.6322494299593536,0.0933433059087509,37.12142238654117,0.1478595286607742
gas_33228,WL,unet,boundary_freq_gap,mid,0.4401397705078125,1.5842488466895633e-05,0.0001675980223208,0.0001876355494803,0.0001105695531271,0.946985520170848,0.8993091152217517,0.275609756097561,11.704699910719626,0.0450215227901935
gas_33266,WL,unet,boundary_freq_gap,mid,0.3318939208984375,2.2247361914020683e-05,0.0001698075555998,0.0001542268874664,9.682295708387338e-05,0.7779530928248602,0.6365983893557423,0.0494039925319546,44.28317965096906,0.1654775142669677
gas_33280,WL,unet,boundary_freq_gap,low,0.4301910400390625,2.4456847312937767e-05,4.4383485137985216e-05,2.942548786566814e-05,4.475050193150911e-05,0.9704265052446744,0.9425519500920068,0.4405417814508723,5.656854249492381,0.0255102049559354
gas_332d133e00b331,WL,unet,boundary_freq_gap,high,0.192169189453125,0.0002549242182675,0.000466809787267,0.0003747572773857,0.0002751088379354,0.8738411930673116,0.7759484609878311,0.1247929320817228,12.649110640673518,0.0436662957072258
gas_33301,WL,unet,boundary_freq_gap,mid,0.439178466796875,5.325822801211803e-05,7.982805080960402e-05,6.617550504023584e-05,0.0001116001715219,0.8437853703455024,0.7297826447652231,0.1147132169576059,39.31663652511679,0.1622887402772903
gas_33333,WL,unet,boundary_freq_gap,low,0.2429656982421875,2.8514873251045905e-05,9.432188553637488e-05,9.625749240508044e-05,2.2960480324681163e-05,0.5986720554272518,0.4272176671748177,0.109153122326775,68.32198464533016,0.2770647406578064
gas_33401,WL,unet,boundary_freq_gap,low,0.163909912109375,3.181021752043954e-05,0.0001789196815134,0.0001522772308092,4.4718717574962654e-05,0.8887288839656605,0.7997408293460925,0.3164163645779388,70.0,0.0400390625
gas_33424,WL,unet,boundary_freq_gap,high,0.5412445068359375,4.24814705653827e-05,0.0003460088545797,0.0003199499055699,0.0004721615571702,0.6596254461884504,0.4921202393112505,0.1585180686304282,63.78283410970927,0.2774633169174194
gas_33469,WL,unet,boundary_freq_gap,mid,0.4314727783203125,0.000242404241367,0.0003232406275606,0.0003620555033372,0.0001817497634881,0.8370094671895686,0.7197044546587053,0.1041530412034009,58.39689938488863,0.1300422549247741
gas_33471,WL,unet,boundary_freq_gap,high,0.9069976806640624,3.890451621644761e-05,0.0003668246150241,0.0002610224909297,0.000521123629279,0.93482007564804,0.8776170619407523,0.3462594371997254,37.56860051653888,0.1123046875
gas_33529,WL,unet,boundary_freq_gap,low,0.27764892578125,0.0001111474283457,0.0001177588195579,7.519662619126199e-05,4.360372344158902e-05,0.8951350633835534,0.810176007689073,0.2214703168255921,64.09677945571036,0.0629783198237419
gas_33540,WL,unet,boundary_freq_gap,high,0.6017913818359375,7.388292473932747e-05,0.0004644610543252,0.0003524244472374,0.0007333323370383,0.9438472324230488,0.8936654444303958,0.2712885154061624,22.0,0.0670440047979354
gas_33584,WL,unet,boundary_freq_gap,mid,0.2306365966796875,8.450027377213783e-05,0.0003157536305011,0.0003205256185591,9.003163487588512e-05,0.8340065967460994,0.7152755705295277,0.1609726987915858,75.39230729988306,0.0892657861113548
gas_33589,WL,unet,boundary_freq_gap,mid,0.37921142578125,3.672937498103535e-05,0.0002224628692918,0.0002697865635651,0.0001685436982973,0.8952129176061996,0.8103035705907192,0.1855277475516866,77.48740556181764,0.080576367676258
gas_33594,WL,unet,boundary_freq_gap,low,0.46636962890625,2.992807574947278e-05,4.575306680433734e-05,3.332816119463175e-05,1.846948433310062e-05,0.897773979571074,0.8145098763153037,0.1903896961690885,28.653097563788805,0.1001275479793548
gas_33633,WL,unet,boundary_freq_gap,mid,0.34173583984375,2.147710846966318e-05,0.0001489430968361,0.000164302451836,9.569148939770768e-05,0.8746133285280956,0.777166951323655,0.1655747468731387,25.179356624028344,0.0832071080803871
gas_33664,WL,unet,boundary_freq_gap,high,0.7326202392578125,7.063669426830163e-05,0.0002937392795515,0.0003112927938785,0.0002677286617322,0.9732245508567312,0.9478455602622562,0.3934893184130213,8.48528137423857,0.038524392992258
gas_33749,WL,unet,boundary_freq_gap,high,0.7047119140625,5.068082931535432e-05,0.0003301209109205,0.000442546432743,0.0002693141055057,0.8347398477157361,0.7163549239020938,0.0584332440926551,33.0,0.2076291441917419
gas_33772,WL,unet,boundary_freq_gap,low,0.57177734375,8.090821220129276e-05,0.0001156752168806,8.482251195675348e-05,6.52343994858564e-05,0.9709783688623173,0.9435937394132394,0.4062743569758378,5.656854249492381,0.0331831946969032
gas_33773,WL,unet,boundary_freq_gap,high,0.53948974609375,4.954329925851206e-05,0.0003801627056226,0.0004142419978831,0.0002599553140539,0.8775544295339384,0.7818235936104773,0.2311656813703198,34.79580154875956,0.1314772069454193
gas_33807,WL,unet,boundary_freq_gap,high,0.36822509765625,8.982387429835834e-05,0.0004270353442566,0.0003461645473043,0.000432285137546,0.8548392060316972,0.7464796302268085,0.3330013941445927,31.0,0.0940090864896774
gas_33850,WL,unet,boundary_freq_gap,low,0.381195068359375,2.128637450566369e-05,0.0001057732011895,0.000124150515977,7.151505290322417e-05,0.8724745972443662,0.7737959562703136,0.0939422945439628,28.75046456899026,0.1068040505051612
gas_33871,WL,unet,boundary_freq_gap,mid,0.6817169189453125,4.228933473671765e-05,0.0002434915778721,0.0001321435127414,0.0001121398059128,0.817395475737179,0.6911824358584322,0.0996108367010926,48.088979748412655,0.2427654713392257
gas_33927,WL,unet,boundary_freq_gap,high,0.60302734375,6.000613262722494e-05,0.0004027610276989,0.0003597776699004,0.0002503619702016,0.8696713363870406,0.7693968704706126,0.1757733791632096,41.274655040581486,0.1553730815649032
gas_33945,WL,unet,boundary_freq_gap,high,0.769683837890625,5.953195977605553e-05,0.0005131941928915,0.0006030258338045,0.0006081950336755,0.8364709780415073,0.71890856373615,0.164167412712623,55.0,0.2163982838392257
gas_34000,WL,unet,boundary_freq_gap,mid,0.261993408203125,5.642493060275778e-05,0.0004130798811056,0.0004020622927797,0.0002165510651306,0.6615213705197919,0.4942337934649659,0.1034180543382997,106.16942923986456,0.2307477742433548
gas_34086,WL,unet,boundary_freq_gap,low,0.3759307861328125,8.055294075229484e-05,0.0001763143483553,0.0001939108882941,7.485883807741323e-05,0.6991402427224725,0.5374447466848011,0.1220670391061452,73.76550362996797,0.2168965190649032
gas_34105,WL,unet,boundary_freq_gap,high,0.4535980224609375,3.326047811532954e-05,0.0003673080044161,0.000273798228002,0.0002876194680744,0.928350609201673,0.866282029526557,0.3067796610169491,31.959288500132104,0.0628188773989677
gas_34119,WL,unet,boundary_freq_gap,high,0.3189849853515625,0.0001090544666508,0.0005776874939938,0.0003824011858899,0.0003001491212523,0.9267679939706068,0.8635299625468165,0.2739112739112739,9.463049648703295,0.0464764013886451
gas_34126,WL,unet,boundary_freq_gap,high,0.440826416015625,0.0001331675218811,0.0004364818812297,0.0003832054499364,0.0002838683306489,0.8922214435879467,0.805414979757085,0.1686709836571076,18.0,0.0919563174247741
gas_34146,WL,unet,boundary_freq_gap,mid,0.6534576416015625,0.0001421432667446,0.0003244651993056,0.000316201149464,0.0001587151667307,0.8478048613371246,0.7358170789724072,0.222684909775927,33.91014243728115,0.1770766973495483
gas_34197,WL,unet,boundary_freq_gap,mid,0.5153656005859375,0.0001012702667332,0.0003331475541211,0.0002299601608425,0.0001313860132171,0.9473332218692526,0.8999364675984752,0.2848605577689243,15.01997782702374,0.0565011166036129
gas_34203,WL,unet,boundary_freq_gap,mid,0.451446533203125,8.162117095426359e-05,0.0002053109494243,0.0001704224968455,0.0001238473685617,0.7337532855977522,0.5794710282380731,0.0772581146945971,38.01315561749642,0.2341756969690323
gas_34253,WL,unet,boundary_freq_gap,high,0.28118896484375,0.0001426990631953,0.0006061233490307,0.0004385814386665,0.0003109631466442,0.7031161929301876,0.5421582019123308,0.0594546267322306,117.0393073609604,0.2204440385103225
gas_34282,WL,unet,boundary_freq_gap,low,0.2801055908203125,5.886879580985462e-05,0.0004764368035651,0.0002795453113819,4.817241634073389e-05,0.8427118033672458,0.7281779990664384,0.0901745313510019,52.37163495679826,0.1044523268938064
gas_34293,WL,unet,boundary_freq_gap,mid,0.3387451171875,8.248637750431165e-05,0.0002950198486421,0.0001842995797938,0.0002347168377059,0.9757362150825784,0.9526219997724946,0.5726789621756799,7.052924617897146,0.0166015625
gas_34323,WL,unet,boundary_freq_gap,low,0.1942291259765625,2.953849127562584e-05,0.0001282471002654,0.0001056697153241,5.8246215751740256e-05,0.7703165098374679,0.6264347826086957,0.1651842439644218,24.75883680627989,0.0856186226010322
gas_34329,WL,unet,boundary_freq_gap,low,0.1591033935546875,3.595771322519165e-05,0.0001488684790114,0.000135196194977,7.012593438626177e-05,0.8986908833588867,0.8160205611479975,0.2767033620946147,16.26032166989528,0.0342394784092903
gas_34338,WL,unet,boundary_freq_gap,mid,0.246612548828125,0.0001129191637742,0.0002385502032832,0.0002162974025968,0.0002330075432303,0.9570689298281928,0.9176722769133058,0.4459330143540669,7.751906704893817,0.0206672511994838
gas_34380,WL,unet,boundary_freq_gap,high,0.7055511474609375,4.607551016012346e-05,0.0005077706195925,0.0004016804644233,0.0007658714369129,0.7988831542431678,0.6651169343477036,0.1499551368326603,35.03064729615227,0.2368662357330322
gas_34398,WL,unet,boundary_freq_gap,high,0.8216552734375,0.0001037095976871,0.0009817659614673,0.0010972781523498,0.0010468405385548,0.9630447881100622,0.9287236103040868,0.3724764986900909,43.0,0.058673471212387
gas_34403,WL,unet,boundary_freq_gap,high,0.545074462890625,0.0001289904748117,0.0007899810005891,0.0005886082944245,0.0007722075450492,0.5664719626168224,0.3951593187189308,0.0984042553191489,82.04730360854768,0.4437579810619354
gas_34408,WL,unet,boundary_freq_gap,high,0.3108062744140625,3.647125077546335e-05,0.0002741083424377,0.0003645726502145,0.000248344081153,0.8796941437095794,0.7852267653249984,0.199447895100069,35.074906249562304,0.0671037957072258
gas_34420,WL,unet,boundary_freq_gap,high,0.6910247802734375,7.993957218785082e-05,0.0003767084489308,0.000417134856985,0.0002434789091536,0.6819493971811853,0.5173924246328266,0.087061912938087,59.0,0.3359574377536773
gas_34463,WL,unet,boundary_freq_gap,low,0.222381591796875,0.0001100658734608,0.0005649479220755,0.0003187458336983,5.060508517444509e-05,0.8551540962586436,0.74696,0.2588034835289663,128.43908890941245,0.0630381032824516
gas_34467,WL,unet,boundary_freq_gap,mid,0.2183990478515625,0.0001044234735003,0.0002814920225806,0.0001939954685989,0.0001991163344487,0.6582916407990359,0.4906369080021774,0.0984062737161649,99.07772947791436,0.1864835768938064
gas_34486,WL,unet,boundary_freq_gap,high,0.6262359619140625,0.0001526111522504,0.0005235287098383,0.0003469783797941,0.0003868537967196,0.7874653739612189,0.6494374321777372,0.1762045959970348,39.56008088970496,0.2446587979793548
gas_34505,WL,unet,boundary_freq_gap,low,0.3072357177734375,0.0001175248445355,0.0005774414172565,0.0004302725852095,5.966792238434535e-05,0.8894703215796039,0.8009424141142951,0.2338656021290751,119.71340543280525,0.0724051371216774
gas_34524,WL,unet,boundary_freq_gap,low,0.404144287109375,4.626391278881052e-05,0.0001013767386325,0.0001948350553542,6.395297408819768e-05,0.9010068423654292,0.8198475450972965,0.209848047701481,23.66954707331276,0.0758330672979354
gas_34534,WL,unet,boundary_freq_gap,high,0.40216064453125,9.762047099957012e-05,0.000792305467203,0.0004625244385351,0.0005002168452041,0.936184782322421,0.8800257476728065,0.2528528528528528,22.0,0.048290017992258
gas_34536,WL,unet,boundary_freq_gap,high,0.431640625,7.086037983215712e-05,0.0007998383095591,0.0005652654785459,0.0012041701505402,0.9299003402427548,0.8689848013349569,0.2832571304158502,19.70012021348068,0.0578962042927742
gas_34554,WL,unet,boundary_freq_gap,mid,0.513763427734375,4.940489875590727e-05,0.0002995660513574,0.0003335526819626,0.0001148415441699,0.8090866983873005,0.679383375172365,0.1183539694100509,46.1540869971267,0.1807238459587097
gas_34558,WL,unet,boundary_freq_gap,high,0.78863525390625,4.244235950414404e-05,0.0004014922308045,0.0004132068694904,0.0005567586387914,0.962076559774929,0.9269243977824658,0.3205598133955348,10.816653826391969,0.0593710131943225
gas_34598,WL,unet,boundary_freq_gap,mid,0.363525390625,3.782347873209823e-05,0.0001443338562237,0.0001424125701217,0.0001462350848916,0.757182031862105,0.6092461255581822,0.1058757274263187,64.10849689283754,0.1482381969690323
gas_34645,WL,unet,boundary_freq_gap,mid,0.3924713134765625,4.59765125947029e-05,0.0001667160459764,0.0002035741625175,0.0001453140315836,0.8096073567668945,0.6801179101443383,0.0740388275599543,31.064449134018133,0.1254384517669677
gas_34646,WL,unet,boundary_freq_gap,high,0.3701629638671875,8.192753719615089e-05,0.0003410116357241,0.0003259421798192,0.0002814029318622,0.8857267823297856,0.7948919244256032,0.1883650519031142,20.024984394500787,0.0781050696969032
gas_34663,WL,unet,boundary_freq_gap,high,0.76617431640625,6.74839101910441e-05,0.0003539125186706,0.0004995528892979,0.000297156846629,0.7704889229638858,0.6266628559551028,0.1116303770578863,72.0,0.2863719761371612
gas_34752,WL,unet,boundary_freq_gap,low,0.245208740234375,8.235058751399626e-05,5.6299884104276656e-05,5.196089228439983e-05,3.895517911524527e-05,0.9118529194094964,0.8379868270332188,0.2210796915167095,14.0,0.0451012440025806
gas_34822,WL,unet,boundary_freq_gap,low,0.40301513671875,9.33789732454704e-05,0.0003787272185997,0.0003432006943249,4.934461671662237e-05,0.9115383721200568,0.8374556794395318,0.1576543660942637,31.827660925679098,0.0758330672979354
gas_34837,WL,unet,boundary_freq_gap,mid,0.3432769775390625,2.6583827380558383e-05,3.85225354055471e-05,3.397901849163394e-05,9.399760265615044e-05,0.9505351635725948,0.9057332180927686,0.3264087870105062,8.98316153984754,0.032605230808258
gas_34857,WL,unet,boundary_freq_gap,mid,0.2380828857421875,9.259520931498424e-05,0.000186642448557,0.0001449910829392,0.0001117371059305,0.9503253708419224,0.9053523296110896,0.3699739658663581,7.848199740725311,0.0244937818497419
gas_34864,WL,unet,boundary_freq_gap,mid,0.5740814208984375,6.124897542056742e-05,0.0002582528461337,0.0001969116069666,9.231062453878584e-05,0.790233896470186,0.6532121326299924,0.0564210105851807,48.5772333424115,0.2934869229793548
gas_34868,WL,unet,boundary_freq_gap,mid,0.0578155517578125,9.598456926130444e-05,0.0002150645400417,0.0001986703511173,0.0001974088343372,0.5275498241500586,0.35828025477707,0.0313424009461856,47.53945729601885,0.1044124662876129
gas_34991,WL,unet,boundary_freq_gap,low,0.081695556640625,5.053666289384744e-05,0.0001543029811295,0.0001483020516226,2.2578385284938217e-05,0.5378575030617391,0.3678557351202207,0.0496911093204405,54.27930541305652,0.1278499662876129
gas_34997,WL,unet,boundary_freq_gap,mid,0.416717529296875,7.714309407617379e-05,0.0002679723763908,0.0002246222582299,0.0001207864274651,0.770921307421319,0.6272351087658024,0.139087656529517,75.7277971335111,0.195691168308258
