image,modal,split,model,Dice,IoU,Boundary_IoU,HD95,MAE,scale,global_hfr,boundary_hfr,boundary_freq_std,boundary_freq_gap,pred_fg_ratio,gt_fg_ratio
gas_adab6609aa0086f3,NBI,test,unetpp,0.8453352815984244,0.7321045392022009,0.1728806907378336,103.75451797391764,0.0970384255051612,0.3237762451171875,0.0006457960584851,0.0008684894653016,0.0003723013775588,0.0004786976181131,0.3039102359693877,0.3235012755102041
gas_7a4663a14193823,NBI,test,attention_unet,0.4438806576009742,0.2852484674579366,0.0215982721382289,103.11084084243215,0.3276466727256775,0.130706787109375,0.000929762402323,0.0008321531955008,0.0003372635719998,0.0001494757886055,0.4581672512755102,0.1309988839285714
gas_3899a08b43facf01,NBI,test,attention_unet,0.6823375775383611,0.5178394449950446,0.1095657110417258,103.0,0.2133091539144516,0.27813720703125,0.0010084091003342,0.0010462961219752,0.0003614849117754,0.0001784419052054,0.3936344068877551,0.2778619260204081
gas_2875eb2cb8b326d7,NBI,test,unet,0.2670422535211267,0.1540962288686606,0.0,102.98834731739464,0.5445033311843872,0.0991973876953125,0.0004530757317297,0.000575410382873,0.0002984372687833,4.964551111419574e-05,0.6436941964285714,0.0991908482142857
gas_2875eb2cb8b326d7,NBI,test,unetpp,0.2924035015569003,0.1712368828487872,0.0,102.46999465706322,0.4800701439380646,0.0991973876953125,0.0004530757317297,0.000575410382873,0.0002984372687833,4.964551111419574e-05,0.5792610012755102,0.0991908482142857
gas_2b2caf7b753e2ac8,NBI,test,swin_unet,0.7052387965495477,0.544686382840429,0.1720342437831227,102.46316303159304,0.1675302982330322,0.224639892578125,0.0004781984062792,0.0005954612709005,0.0003732500152577,0.0005537043528067,0.3441286670918367,0.2242307079081632
gas_b36f0eb24e2379de,NBI,test,unet,0.8178152836380684,0.6917829949238579,0.2722705961152042,102.00490184299969,0.0387236922979354,0.090240478515625,0.0007176469752993,0.0007415805157121,0.0002889153262683,0.0007136492860079,0.1224290497448979,0.0901227678571428
gas_3899a08b43facf01,NBI,test,unetpp,0.7322216491891582,0.577562827698427,0.1835805551475987,101.6366075781753,0.1862643510103225,0.27813720703125,0.0010084091003342,0.0010462961219752,0.0003614849117754,0.0001784419052054,0.4177295918367347,0.2778619260204081
gas_1de9bceb35739bd5,NBI,test,attention_unet,0.8578880031492964,0.7511417492460146,0.1622775800711743,101.24895034358964,0.0575573965907096,0.1814117431640625,0.000528281715387,0.0006175641319383,0.0001731253103584,0.0005589251834625,0.2233139349489795,0.1817004145408163
gas_1a22e2c2a978c376,NBI,test,unetpp,0.6421432903515017,0.4729094651804094,0.0563002680965147,100.98360366118764,0.2704679667949676,0.282318115234375,0.0008944023980162,0.0007393609776404,0.0007990388225941,0.0007223668305287,0.4735929528061224,0.2822066326530612
gas_1a22e2c2a978c376,NBI,test,attention_unet,0.6175927824482264,0.446751705725304,0.0496613995485327,100.1992656111081,0.2973533272743225,0.282318115234375,0.0008944023980162,0.0007393609776404,0.0007990388225941,0.0007223668305287,0.4953762755102041,0.2822066326530612
gas_194b3005cde83e0e,WL,test,attention_unet,0.0,0.0,0.0,316.7838379715733,0.049266580492258,0.0492706298828125,5.5270088788186565e-05,0.0002844228923203,0.0002447948674537,0.0003214574151819,0.0,0.049266581632653
gas_26020,WL,test,attention_unet,0.0,0.0,0.0,316.7838379715733,0.1167490407824516,0.1169891357421875,6.07768151463377e-05,2.984386052084045e-05,2.434923985645577e-05,2.1298308895111284e-05,0.0,0.1167490433673469
gas_59ef58d465a92352,WL,test,attention_unet,0.0,0.0,0.0,316.7838379715733,0.2471898943185806,0.2467803955078125,0.000137589597353,0.0004798168039673,0.0003797459003618,0.0008516300716356,0.0,0.2471898915816326
gas_91ee96934ef9c3ff,WL,test,attention_unet,0.0,0.0,0.0,316.7838379715733,0.0476721934974193,0.0477142333984375,0.0003314549344752,0.0004627100977538,0.0003007409050575,4.801408646587697e-05,0.0,0.047672193877551
gas_cd452a5ea2593442,WL,test,attention_unet,0.0,0.0,0.0,316.7838379715733,0.0208266898989677,0.02093505859375,0.0008009157495501,0.0004807860015635,0.0001317773223139,0.0001341314906173,0.0,0.0208266900510204
gas_e1a8f88223359c38,WL,test,attention_unet,0.0,0.0,0.0,316.7838379715733,0.021404655650258,0.0214080810546875,4.184628604773448e-05,5.232219702955313e-05,1.5495966960140766e-05,1.2175359726839704e-05,0.0,0.0214046556122449
gas_26130,WL,test,swin_unet,0.0,0.0,0.0,316.7838379715733,0.0175183359533548,0.01763916015625,4.273096183792902e-05,5.0801605782759056e-05,3.089371062201861e-05,2.1873578497580777e-05,0.0,0.0175183354591836
gas_26020,WL,test,unet,0.0,0.0,0.0,316.7838379715733,0.1167490407824516,0.1169891357421875,6.07768151463377e-05,2.984386052084045e-05,2.434923985645577e-05,2.1298308895111284e-05,0.0,0.1167490433673469
gas_26364,WL,test,unet,0.0,0.0,0.0,316.7838379715733,0.0242944825440645,0.024017333984375,4.030890229129187e-05,7.414735168172837e-05,4.2998822459412496e-05,2.64409389794757e-05,0.0,0.0242944834183673
gas_59ef58d465a92352,WL,test,unet,0.0,0.0,0.0,316.7838379715733,0.2471898943185806,0.2467803955078125,0.000137589597353,0.0004798168039673,0.0003797459003618,0.0008516300716356,0.0,0.2471898915816326
gas_26020,WL,test,unetpp,0.0,0.0,0.0,316.7838379715733,0.1167490407824516,0.1169891357421875,6.07768151463377e-05,2.984386052084045e-05,2.434923985645577e-05,2.1298308895111284e-05,0.0,0.1167490433673469
gas_26721,WL,test,unetpp,0.0,0.0,0.0,316.7838379715733,0.026287468150258,0.026397705078125,2.2939565020128356e-05,7.167752403814618e-05,5.152609930231179e-05,1.549524944605375e-05,0.0,0.0262874681122449
gas_27450,WL,test,unetpp,0.0,0.0,0.0,316.7838379715733,0.1362404376268386,0.136932373046875,9.104629573331492e-05,0.000100175775931,3.184655966264134e-05,2.1649459052626023e-05,0.0,0.1362404336734693
gas_59ef58d465a92352,WL,test,unetpp,0.0,0.0,0.0,316.7838379715733,0.2471898943185806,0.2467803955078125,0.000137589597353,0.0004798168039673,0.0003797459003618,0.0008516300716356,0.0,0.2471898915816326
gas_869cec7f162a400d,WL,test,unetpp,0.0,0.0,0.0,316.7838379715733,0.0088289221748709,0.008697509765625,0.00021042602016,0.0006227175718987,0.000238441311936,0.0001615673042589,0.0,0.0088289221938775
gas_e1a8f88223359c38,WL,test,unetpp,0.0,0.0,0.0,316.7838379715733,0.021404655650258,0.0214080810546875,4.184628604773448e-05,5.232219702955313e-05,1.5495966960140766e-05,1.2175359726839704e-05,0.0,0.0214046556122449
gas_b0b5280c1fb80a44,WL,test,attention_unet,0.6852567642186638,0.5212095758084838,0.2314410480349345,202.74811940234144,0.0227200258523225,0.03662109375,3.89823011092529e-05,0.000269650344008,0.0002230513642013,4.257227143241398e-05,0.0357940051020408,0.036391900510204
gas_cd452a5ea2593442,WL,test,unet,0.0,0.0,0.0013294336612603,187.87202488768816,0.1058274880051612,0.02093505859375,0.0008009157495501,0.0004807860015635,0.0001317773223139,0.0001341314906173,0.0850007971938775,0.0208266900510204
