image,modal,split,model,Dice,IoU,Boundary_IoU,HD95,MAE,scale,global_hfr,boundary_hfr,boundary_freq_std,boundary_freq_gap,pred_fg_ratio,gt_fg_ratio
gas_cf9b3716377c266b,NBI,test,attention_unet,0.8901228999887247,0.8020013206684614,0.1967886482449589,52.630789467763066,0.0776865407824516,0.332122802734375,0.0001349872331109,0.0004631826520735,0.0004296396979491,0.0002273483842028,0.3750398596938775,0.3319913903061224
gas_d1c8829846d954fe,NBI,test,unet,0.8549924088251446,0.7467133103876319,0.21743679163034,52.32590180780452,0.1789301633834839,0.534698486328125,0.0001849616604584,0.0003088240732004,0.0001571085505859,0.0001401234757772,0.6993183992346939,0.5346181441326531
gas_36946,NBI,test,unet,0.8818723541941921,0.7887045432622746,0.2007596310363537,52.1555363017573,0.1746253222227096,0.65765380859375,6.995427278569146e-05,0.0002242029020765,0.0001642082375195,0.0001345372170593,0.8200932716836735,0.6581831951530612
gas_e67203a89a0ba9ed,NBI,test,unetpp,0.8632921333607584,0.7594670176015792,0.1202717307395399,52.13161562024422,0.1457071155309677,0.4930572509765625,0.0003141653636707,0.0003123598563552,0.0001765878058371,9.232787181708624e-05,0.5724649234693877,0.4933633609693877
gas_8ccf687527c4627d,NBI,test,swin_unet,0.908954935829393,0.8331048511917923,0.4423267818145722,51.6813188946132,0.1504304856061935,0.8915863037109375,0.0001808146005953,0.0004425935313142,0.0003579321044046,0.0007365478829866,0.7601044323979592,0.8921595982142857
gas_1c3aafccbada72b4,NBI,test,swin_unet,0.8858039089519826,0.79501617001617,0.3030961434003259,51.45871581595906,0.1414819806814193,0.687164306640625,0.0002430637624546,0.000484715722718,0.0003463700762485,0.0004856461751794,0.5515983737244898,0.6873405612244898
gas_a45830f6f065a1ea,NBI,test,attention_unet,0.851056654676259,0.740729869875746,0.2576390048422107,51.2713340675199,0.2112563848495483,0.6101531982421875,0.0006098600443819,0.0008092841016291,0.0003623292653724,0.0001902788633736,0.8091717155612245,0.6091956313775511
gas_4b32948d8cfca917,NBI,test,unetpp,0.8683533331527481,0.767336094023027,0.066621803499327,51.00980015517485,0.1937181055545807,0.6395263671875,0.0008374259939782,0.0008696600090064,0.0005039774320803,0.0001528361497454,0.8319116709183674,0.6395886479591837
gas_15d02983086b366d,NBI,test,unetpp,0.8548535399973729,0.746501491167699,0.215475275429157,51.0,0.0660674422979354,0.203094482421875,0.0004772866243433,0.000903194447217,0.0006022623691522,0.000545079311805,0.2519132653061224,0.2032645089285714
gas_adbee37f0cbfc251,NBI,test,attention_unet,0.897561723662015,0.8141605230212825,0.3064573671066714,50.20456885195005,0.0266262758523225,0.1212310791015625,0.0008021851134773,0.0009638987312139,0.000527413365571,0.0003080399884747,0.1386918048469387,0.1212332589285714
gas_27280,WL,test,attention_unet,0.8549199893908584,0.7466028412600371,0.2332506203473945,128.61289540013,0.0327048785984516,0.1006011962890625,0.0002266543804583,0.0005504525501509,0.0004021875275648,0.0003763092361562,0.1247209821428571,0.1007055165816326
gas_34463,WL,test,unet,0.8551540962586436,0.74696,0.2588034835289663,128.43908890941245,0.0630381032824516,0.222381591796875,0.0001100658734608,0.0005649479220755,0.0003187458336983,5.060508517444509e-05,0.2124322385204081,0.2227758290816326
